from,to,length,path
68,97,4876,"[68, 71, 70, 73, 74, 79, 97]"
68,104,3274,"[68, 85, 104]"
68,105,2127,"[68, 85, 105]"
68,106,1968,"[68, 86, 88, 106]"
68,108,2571,"[68, 86, 88, 106, 108]"
68,109,2449,"[68, 86, 91, 109]"
68,110,2950,"[68, 89, 92, 110]"
68,111,2889,"[68, 86, 88, 106, 111]"
68,112,3532,"[68, 86, 91, 109, 112]"
68,116,6761,"[68, 69, 50, 51, 33, 36, 35, 21, 116]"
68,117,6293,"[68, 69, 50, 51, 33, 36, 35, 117]"
68,118,7198,"[68, 69, 50, 51, 33, 36, 35, 117, 118]"
68,119,6305,"[68, 71, 70, 73, 54, 55, 37, 119]"
68,120,7090,"[68, 71, 70, 73, 54, 55, 37, 119, 120]"
68,121,6102,"[68, 71, 70, 73, 54, 55, 56, 121]"
68,122,6764,"[68, 71, 70, 73, 54, 55, 56, 125, 122]"
68,123,7776,"[68, 71, 70, 73, 54, 55, 56, 125, 122, 123]"
68,124,7668,"[68, 71, 70, 73, 54, 55, 56, 125, 122, 124]"
68,125,5678,"[68, 71, 70, 73, 54, 55, 56, 125]"
68,126,6544,"[68, 71, 70, 73, 54, 55, 56, 125, 126]"
68,127,5652,"[68, 71, 70, 73, 74, 57, 58, 127]"
68,129,7487,"[68, 71, 70, 73, 54, 55, 56, 125, 126, 129]"
68,131,5684,"[68, 71, 70, 73, 74, 57, 58, 131]"
68,135,7190,"[68, 71, 70, 73, 74, 79, 80, 135]"
69,10,6220,"[69, 50, 51, 33, 34, 20, 19, 10]"
69,17,4119,"[69, 50, 51, 32, 17]"
69,18,5217,"[69, 50, 51, 32, 17, 18]"
69,19,5398,"[69, 50, 51, 33, 34, 20, 19]"
69,20,4562,"[69, 50, 51, 33, 34, 20]"
69,21,5157,"[69, 50, 51, 33, 36, 35, 21]"
69,29,2356,"[69, 50, 48, 29]"
69,32,2680,"[69, 50, 51, 32]"
69,33,2950,"[69, 50, 51, 33]"
69,34,4018,"[69, 50, 51, 33, 34]"
69,35,4560,"[69, 50, 51, 33, 36, 35]"
69,36,3554,"[69, 50, 51, 33, 36]"
69,37,4352,"[69, 50, 51, 52, 55, 37]"
69,46,1661,"[69, 46]"
69,47,1626,"[69, 49, 47]"
69,48,1676,"[69, 50, 48]"
69,49,966,"[69, 49]"
69,50,1095,"[69, 50]"
69,51,2082,"[69, 50, 51]"
69,52,2746,"[69, 50, 51, 52]"
69,53,1908,"[69, 50, 53]"
69,54,2607,"[69, 50, 53, 54]"
69,55,3417,"[69, 50, 51, 52, 55]"
69,56,4190,"[69, 50, 51, 52, 55, 56]"
69,57,3283,"[69, 70, 73, 74, 57]"
69,58,4114,"[69, 70, 73, 74, 57, 58]"
69,66,1999,"[69, 66]"
69,68,755,"[69, 68]"
69,69,0,
69,70,852,"[69, 70]"
69,71,592,"[69, 71]"
69,72,1043,"[69, 72]"
69,73,1644,"[69, 70, 73]"
69,74,2374,"[69, 70, 73, 74]"
69,76,2454,"[69, 70, 73, 76]"
69,77,3354,"[69, 70, 73, 74, 77]"
69,78,4292,"[69, 70, 73, 74, 79, 78]"
69,79,3145,"[69, 70, 73, 74, 79]"
69,80,3746,"[69, 70, 73, 74, 79, 80]"
69,85,1707,"[69, 68, 85]"
69,86,1597,"[69, 68, 86]"
69,88,2089,"[69, 71, 89, 88]"
69,89,1258,"[69, 71, 89]"
69,90,1720,"[69, 72, 90]"
69,91,1889,"[69, 71, 89, 91]"
69,92,2209,"[69, 71, 89, 92]"
69,93,2215,"[69, 72, 93]"
69,94,3125,"[69, 70, 94]"
69,95,5493,"[69, 72, 93, 95]"
69,96,3245,"[69, 72, 93, 96]"
69,97,4159,"[69, 70, 73, 74, 79, 97]"
69,104,4029,"[69, 68, 85, 104]"
69,105,2882,"[69, 68, 85, 105]"
69,106,2653,"[69, 71, 89, 88, 106]"
69,108,3256,"[69, 71, 89, 88, 106, 108]"
69,109,2534,"[69, 71, 89, 91, 109]"
69,110,2779,"[69, 71, 89, 92, 110]"
69,111,3200,"[69, 71, 89, 91, 109, 111]"
69,112,3488,"[69, 71, 89, 92, 110, 112]"
69,116,6006,"[69, 50, 51, 33, 36, 35, 21, 116]"
69,117,5538,"[69, 50, 51, 33, 36, 35, 117]"
69,118,6443,"[69, 50, 51, 33, 36, 35, 117, 118]"
69,119,5558,"[69, 50, 51, 52, 55, 37, 119]"
69,120,6343,"[69, 50, 51, 52, 55, 37, 119, 120]"
69,121,5355,"[69, 50, 51, 52, 55, 56, 121]"
69,122,6017,"[69, 50, 51, 52, 55, 56, 125, 122]"
69,123,7029,"[69, 50, 51, 52, 55, 56, 125, 122, 123]"
69,124,6921,"[69, 50, 51, 52, 55, 56, 125, 122, 124]"
69,125,4931,"[69, 50, 51, 52, 55, 56, 125]"
69,126,5797,"[69, 50, 51, 52, 55, 56, 125, 126]"
69,127,4935,"[69, 70, 73, 74, 57, 58, 127]"
69,129,6740,"[69, 50, 51, 52, 55, 56, 125, 126, 129]"
69,131,4967,"[69, 70, 73, 74, 57, 58, 131]"
69,135,6473,"[69, 70, 73, 74, 79, 80, 135]"
70,10,5920,"[70, 50, 51, 33, 34, 20, 19, 10]"
70,17,3819,"[70, 50, 51, 32, 17]"
70,18,4917,"[70, 50, 51, 32, 17, 18]"
70,19,5098,"[70, 50, 51, 33, 34, 20, 19]"
70,20,4262,"[70, 50, 51, 33, 34, 20]"
70,21,4743,"[70, 73, 54, 55, 37, 35, 21]"
70,29,2056,"[70, 50, 48, 29]"
70,32,2380,"[70, 50, 51, 32]"
70,33,2650,"[70, 50, 51, 33]"
70,34,3718,"[70, 50, 51, 33, 34]"
70,35,4146,"[70, 73, 54, 55, 37, 35]"
70,36,3187,"[70, 53, 52, 36]"
70,37,3530,"[70, 73, 54, 55, 37]"
70,46,2015,"[70, 49, 46]"
70,47,1781,"[70, 50, 47]"
70,48,1376,"[70, 50, 48]"
70,49,1142,"[70, 49]"
70,50,795,"[70, 50]"
70,51,1782,"[70, 50, 51]"
70,52,2231,"[70, 53, 52]"
70,53,1330,"[70, 53]"
70,54,1759,"[70, 73, 54]"
70,55,2595,"[70, 73, 54, 55]"
70,56,3368,"[70, 73, 54, 55, 56]"
70,57,2431,"[70, 73, 74, 57]"
70,58,3262,"[70, 73, 74, 57, 58]"
70,66,2279,"[70, 49, 66]"
70,68,1569,"[70, 71, 68]"
70,69,852,"[70, 69]"
70,70,0,
70,71,806,"[70, 71]"
70,72,816,"[70, 72]"
70,73,792,"[70, 73]"
70,74,1522,"[70, 73, 74]"
70,76,1602,"[70, 73, 76]"
70,77,2502,"[70, 73, 74, 77]"
70,78,3440,"[70, 73, 74, 79, 78]"
70,79,2293,"[70, 73, 74, 79]"
70,80,2894,"[70, 73, 74, 79, 80]"
70,85,2521,"[70, 71, 68, 85]"
70,86,2169,"[70, 71, 86]"
70,88,2303,"[70, 71, 89, 88]"
70,89,1472,"[70, 71, 89]"
70,90,1493,"[70, 72, 90]"
70,91,2103,"[70, 71, 89, 91]"
70,92,2243,"[70, 72, 90, 92]"
70,93,1669,"[70, 93]"
70,94,2273,"[70, 94]"
70,95,4947,"[70, 93, 95]"
70,96,2699,"[70, 93, 96]"
70,97,3307,"[70, 73, 74, 79, 97]"
70,104,4411,"[70, 71, 89, 88, 105, 104]"
70,105,3205,"[70, 71, 89, 88, 105]"
70,106,2867,"[70, 71, 89, 88, 106]"
70,108,3470,"[70, 71, 89, 88, 106, 108]"
70,109,2748,"[70, 71, 89, 91, 109]"
70,110,2813,"[70, 72, 90, 92, 110]"
70,111,3414,"[70, 71, 89, 91, 109, 111]"
70,112,3522,"[70, 72, 90, 92, 110, 112]"
70,116,5592,"[70, 73, 54, 55, 37, 35, 21, 116]"
70,117,5124,"[70, 73, 54, 55, 37, 35, 117]"
70,118,5668,"[70, 73, 54, 55, 37, 119, 118]"
70,119,4736,"[70, 73, 54, 55, 37, 119]"
70,120,5521,"[70, 73, 54, 55, 37, 119, 120]"
70,121,4533,"[70, 73, 54, 55, 56, 121]"
70,122,5195,"[70, 73, 54, 55, 56, 125, 122]"
70,123,6207,"[70, 73, 54, 55, 56, 125, 122, 123]"
70,124,6099,"[70, 73, 54, 55, 56, 125, 122, 124]"
70,125,4109,"[70, 73, 54, 55, 56, 125]"
70,126,4975,"[70, 73, 54, 55, 56, 125, 126]"
70,127,4083,"[70, 73, 74, 57, 58, 127]"
70,129,5918,"[70, 73, 54, 55, 56, 125, 126, 129]"
70,131,4115,"[70, 73, 74, 57, 58, 131]"
70,135,5621,"[70, 73, 74, 79, 80, 135]"
71,10,6726,"[71, 70, 50, 51, 33, 34, 20, 19, 10]"
71,17,4625,"[71, 70, 50, 51, 32, 17]"
71,18,5723,"[71, 70, 50, 51, 32, 17, 18]"
71,19,5904,"[71, 70, 50, 51, 33, 34, 20, 19]"
71,20,5068,"[71, 70, 50, 51, 33, 34, 20]"
71,21,5549,"[71, 70, 73, 54, 55, 37, 35, 21]"
71,29,2862,"[71, 70, 50, 48, 29]"
71,32,3186,"[71, 70, 50, 51, 32]"
71,33,3456,"[71, 70, 50, 51, 33]"
71,34,4524,"[71, 70, 50, 51, 33, 34]"
71,35,4952,"[71, 70, 73, 54, 55, 37, 35]"
71,36,3993,"[71, 70, 53, 52, 36]"
71,37,4336,"[71, 70, 73, 54, 55, 37]"
71,46,2253,"[71, 69, 46]"
71,47,2218,"[71, 69, 49, 47]"
71,48,2182,"[71, 70, 50, 48]"
71,49,1558,"[71, 69, 49]"
71,50,1601,"[71, 70, 50]"
71,51,2588,"[71, 70, 50, 51]"
71,52,3037,"[71, 70, 53, 52]"
71,53,2136,"[71, 70, 53]"
71,54,2565,"[71, 70, 73, 54]"
71,55,3401,"[71, 70, 73, 54, 55]"
71,56,4174,"[71, 70, 73, 54, 55, 56]"
71,57,3237,"[71, 70, 73, 74, 57]"
71,58,4068,"[71, 70, 73, 74, 57, 58]"
71,66,2136,"[71, 66]"
71,68,763,"[71, 68]"
71,69,592,"[71, 69]"
71,70,806,"[71, 70]"
71,71,0,
71,72,815,"[71, 72]"
71,73,1598,"[71, 70, 73]"
71,74,2328,"[71, 70, 73, 74]"
71,76,2408,"[71, 70, 73, 76]"
71,77,3308,"[71, 70, 73, 74, 77]"
71,78,4246,"[71, 70, 73, 74, 79, 78]"
71,79,3099,"[71, 70, 73, 74, 79]"
71,80,3700,"[71, 70, 73, 74, 79, 80]"
71,85,1715,"[71, 68, 85]"
71,86,1363,"[71, 86]"
71,88,1497,"[71, 89, 88]"
71,89,666,"[71, 89]"
71,90,1176,"[71, 90]"
71,91,1297,"[71, 89, 91]"
71,92,1617,"[71, 89, 92]"
71,93,1987,"[71, 72, 93]"
71,94,2972,"[71, 72, 94]"
71,95,5081,"[71, 90, 95]"
71,96,3017,"[71, 72, 93, 96]"
71,97,4113,"[71, 70, 73, 74, 79, 97]"
71,104,3605,"[71, 89, 88, 105, 104]"
71,105,2399,"[71, 89, 88, 105]"
71,106,2061,"[71, 89, 88, 106]"
71,108,2664,"[71, 89, 88, 106, 108]"
71,109,1942,"[71, 89, 91, 109]"
71,110,2187,"[71, 89, 92, 110]"
71,111,2608,"[71, 89, 91, 109, 111]"
71,112,2896,"[71, 89, 92, 110, 112]"
71,116,6398,"[71, 70, 73, 54, 55, 37, 35, 21, 116]"
71,117,5930,"[71, 70, 73, 54, 55, 37, 35, 117]"
71,118,6474,"[71, 70, 73, 54, 55, 37, 119, 118]"
71,119,5542,"[71, 70, 73, 54, 55, 37, 119]"
71,120,6327,"[71, 70, 73, 54, 55, 37, 119, 120]"
71,121,5339,"[71, 70, 73, 54, 55, 56, 121]"
71,122,6001,"[71, 70, 73, 54, 55, 56, 125, 122]"
71,123,7013,"[71, 70, 73, 54, 55, 56, 125, 122, 123]"
71,124,6905,"[71, 70, 73, 54, 55, 56, 125, 122, 124]"
71,125,4915,"[71, 70, 73, 54, 55, 56, 125]"
71,126,5781,"[71, 70, 73, 54, 55, 56, 125, 126]"
71,127,4889,"[71, 70, 73, 74, 57, 58, 127]"
71,129,6724,"[71, 70, 73, 54, 55, 56, 125, 126, 129]"
71,131,4921,"[71, 70, 73, 74, 57, 58, 131]"
71,135,6427,"[71, 70, 73, 74, 79, 80, 135]"
72,10,6284,"[72, 73, 54, 52, 36, 34, 20, 19, 10]"
72,17,4401,"[72, 73, 54, 52, 33, 17]"
72,18,5499,"[72, 73, 54, 52, 33, 17, 18]"
72,19,5462,"[72, 73, 54, 52, 36, 34, 20, 19]"
72,20,4626,"[72, 73, 54, 52, 36, 34, 20]"
72,21,4984,"[72, 73, 54, 55, 37, 35, 21]"
72,29,2872,"[72, 70, 50, 48, 29]"
72,32,3196,"[72, 70, 50, 51, 32]"
72,33,3133,"[72, 73, 54, 52, 33]"
72,34,4082,"[72, 73, 54, 52, 36, 34]"
72,35,4387,"[72, 73, 54, 55, 37, 35]"
72,36,3456,"[72, 73, 54, 52, 36]"
72,37,3771,"[72, 73, 54, 55, 37]"
72,46,2704,"[72, 69, 46]"
72,47,2597,"[72, 70, 50, 47]"
72,48,2192,"[72, 70, 50, 48]"
72,49,1958,"[72, 70, 49]"
72,50,1611,"[72, 70, 50]"
72,51,2598,"[72, 70, 50, 51]"
72,52,2500,"[72, 73, 54, 52]"
72,53,1909,"[72, 73, 53]"
72,54,2000,"[72, 73, 54]"
72,55,2836,"[72, 73, 54, 55]"
72,56,3609,"[72, 73, 54, 55, 56]"
72,57,2665,"[72, 74, 57]"
72,58,3496,"[72, 74, 57, 58]"
72,66,2951,"[72, 71, 66]"
72,68,1578,"[72, 71, 68]"
72,69,1043,"[72, 69]"
72,70,816,"[72, 70]"
72,71,815,"[72, 71]"
72,72,0,
72,73,1033,"[72, 73]"
72,74,1756,"[72, 74]"
72,76,1645,"[72, 76]"
72,77,2618,"[72, 76, 77]"
72,78,3557,"[72, 76, 79, 78]"
72,79,2410,"[72, 76, 79]"
72,80,3011,"[72, 76, 79, 80]"
72,85,2496,"[72, 89, 86, 85]"
72,86,1551,"[72, 89, 86]"
72,88,1587,"[72, 89, 88]"
72,89,756,"[72, 89]"
72,90,677,"[72, 90]"
72,91,1387,"[72, 89, 91]"
72,92,1427,"[72, 90, 92]"
72,93,1172,"[72, 93]"
72,94,2157,"[72, 94]"
72,95,4450,"[72, 93, 95]"
72,96,2202,"[72, 93, 96]"
72,97,3424,"[72, 76, 97]"
72,104,3695,"[72, 89, 88, 105, 104]"
72,105,2489,"[72, 89, 88, 105]"
72,106,2151,"[72, 89, 88, 106]"
72,108,2754,"[72, 89, 88, 106, 108]"
72,109,2032,"[72, 89, 91, 109]"
72,110,1997,"[72, 90, 92, 110]"
72,111,2698,"[72, 89, 91, 109, 111]"
72,112,2706,"[72, 90, 92, 110, 112]"
72,116,5833,"[72, 73, 54, 55, 37, 35, 21, 116]"
72,117,5365,"[72, 73, 54, 55, 37, 35, 117]"
72,118,5909,"[72, 73, 54, 55, 37, 119, 118]"
72,119,4977,"[72, 73, 54, 55, 37, 119]"
72,120,5762,"[72, 73, 54, 55, 37, 119, 120]"
72,121,4774,"[72, 73, 54, 55, 56, 121]"
72,122,5436,"[72, 73, 54, 55, 56, 125, 122]"
72,123,6448,"[72, 73, 54, 55, 56, 125, 122, 123]"
72,124,6340,"[72, 73, 54, 55, 56, 125, 122, 124]"
72,125,4350,"[72, 73, 54, 55, 56, 125]"
72,126,5216,"[72, 73, 54, 55, 56, 125, 126]"
72,127,4317,"[72, 74, 57, 58, 127]"
72,129,6159,"[72, 73, 54, 55, 56, 125, 126, 129]"
72,131,4234,"[72, 76, 79, 80, 131]"
72,135,5738,"[72, 76, 79, 80, 135]"
73,10,5251,"[73, 54, 52, 36, 34, 20, 19, 10]"
73,17,3368,"[73, 54, 52, 33, 17]"
73,18,4466,"[73, 54, 52, 33, 17, 18]"
73,19,4429,"[73, 54, 52, 36, 34, 20, 19]"
73,20,3593,"[73, 54, 52, 36, 34, 20]"
73,21,3951,"[73, 54, 55, 37, 35, 21]"
73,29,2234,"[73, 50, 48, 29]"
73,32,2276,"[73, 53, 51, 32]"
73,33,2100,"[73, 54, 52, 33]"
73,34,3049,"[73, 54, 52, 36, 34]"
73,35,3354,"[73, 54, 55, 37, 35]"
73,36,2423,"[73, 54, 52, 36]"
73,37,2738,"[73, 54, 55, 37]"
73,46,2633,"[73, 50, 49, 46]"
73,47,1959,"[73, 50, 47]"
73,48,1554,"[73, 50, 48]"
73,49,1760,"[73, 50, 49]"
73,50,973,"[73, 50]"
73,51,1678,"[73, 53, 51]"
73,52,1467,"[73, 54, 52]"
73,53,876,"[73, 53]"
73,54,967,"[73, 54]"
73,55,1803,"[73, 54, 55]"
73,56,2576,"[73, 54, 55, 56]"
73,57,1639,"[73, 74, 57]"
73,58,2470,"[73, 74, 57, 58]"
73,66,2897,"[73, 50, 49, 66]"
73,68,2361,"[73, 70, 71, 68]"
73,69,1644,"[73, 70, 69]"
73,70,792,"[73, 70]"
73,71,1598,"[73, 70, 71]"
73,72,1033,"[73, 72]"
73,73,0,
73,74,730,"[73, 74]"
73,76,810,"[73, 76]"
73,77,1710,"[73, 74, 77]"
73,78,2648,"[73, 74, 79, 78]"
73,79,1501,"[73, 74, 79]"
73,80,2102,"[73, 74, 79, 80]"
73,85,3313,"[73, 70, 71, 68, 85]"
73,86,2584,"[73, 72, 89, 86]"
73,88,2620,"[73, 72, 89, 88]"
73,89,1789,"[73, 72, 89]"
73,90,1436,"[73, 90]"
73,91,2420,"[73, 72, 89, 91]"
73,92,2186,"[73, 90, 92]"
73,93,1330,"[73, 93]"
73,94,1796,"[73, 76, 94]"
73,95,4608,"[73, 93, 95]"
73,96,2293,"[73, 76, 94, 96]"
73,97,2515,"[73, 74, 79, 97]"
73,104,4728,"[73, 72, 89, 88, 105, 104]"
73,105,3522,"[73, 72, 89, 88, 105]"
73,106,3184,"[73, 72, 89, 88, 106]"
73,108,3787,"[73, 72, 89, 88, 106, 108]"
73,109,3065,"[73, 72, 89, 91, 109]"
73,110,2756,"[73, 90, 92, 110]"
73,111,3731,"[73, 72, 89, 91, 109, 111]"
73,112,3465,"[73, 90, 92, 110, 112]"
73,116,4800,"[73, 54, 55, 37, 35, 21, 116]"
73,117,4332,"[73, 54, 55, 37, 35, 117]"
73,118,4876,"[73, 54, 55, 37, 119, 118]"
73,119,3944,"[73, 54, 55, 37, 119]"
73,120,4729,"[73, 54, 55, 37, 119, 120]"
73,121,3741,"[73, 54, 55, 56, 121]"
73,122,4403,"[73, 54, 55, 56, 125, 122]"
73,123,5415,"[73, 54, 55, 56, 125, 122, 123]"
73,124,5307,"[73, 54, 55, 56, 125, 122, 124]"
73,125,3317,"[73, 54, 55, 56, 125]"
73,126,4183,"[73, 54, 55, 56, 125, 126]"
73,127,3291,"[73, 74, 57, 58, 127]"
73,129,5126,"[73, 54, 55, 56, 125, 126, 129]"
73,131,3323,"[73, 74, 57, 58, 131]"
73,135,4829,"[73, 74, 79, 80, 135]"
74,10,4778,"[74, 54, 52, 36, 34, 20, 19, 10]"
74,17,2895,"[74, 54, 52, 33, 17]"
74,18,3993,"[74, 54, 52, 33, 17, 18]"
74,19,3956,"[74, 54, 52, 36, 34, 20, 19]"
74,20,3120,"[74, 54, 52, 36, 34, 20]"
74,21,3478,"[74, 54, 55, 37, 35, 21]"
74,29,2396,"[74, 54, 51, 29]"
74,32,2051,"[74, 54, 52, 32]"
74,33,1627,"[74, 54, 52, 33]"
74,34,2576,"[74, 54, 52, 36, 34]"
74,35,2881,"[74, 54, 55, 37, 35]"
74,36,1950,"[74, 54, 52, 36]"
74,37,2265,"[74, 54, 55, 37]"
74,46,3363,"[74, 73, 50, 49, 46]"
74,47,2689,"[74, 73, 50, 47]"
74,48,1929,"[74, 53, 48]"
74,49,2490,"[74, 73, 50, 49]"
74,50,1703,"[74, 73, 50]"
74,51,1515,"[74, 54, 51]"
74,52,994,"[74, 54, 52]"
74,53,946,"[74, 53]"
74,54,494,"[74, 54]"
74,55,1330,"[74, 54, 55]"
74,56,1959,"[74, 57, 56]"
74,57,909,"[74, 57]"
74,58,1740,"[74, 57, 58]"
74,66,3627,"[74, 73, 50, 49, 66]"
74,68,3091,"[74, 73, 70, 71, 68]"
74,69,2374,"[74, 73, 70, 69]"
74,70,1522,"[74, 73, 70]"
74,71,2328,"[74, 73, 70, 71]"
74,72,1756,"[74, 72]"
74,73,730,"[74, 73]"
74,74,0,
74,76,599,"[74, 76]"
74,77,980,"[74, 77]"
74,78,1918,"[74, 79, 78]"
74,79,771,"[74, 79]"
74,80,1372,"[74, 79, 80]"
74,85,4043,"[74, 73, 70, 71, 68, 85]"
74,86,3307,"[74, 72, 89, 86]"
74,88,3343,"[74, 72, 89, 88]"
74,89,2512,"[74, 72, 89]"
74,90,1747,"[74, 90]"
74,91,3143,"[74, 72, 89, 91]"
74,92,2497,"[74, 90, 92]"
74,93,1641,"[74, 93]"
74,94,1585,"[74, 76, 94]"
74,95,4458,"[74, 76, 94, 96, 95]"
74,96,2082,"[74, 76, 94, 96]"
74,97,1785,"[74, 79, 97]"
74,104,5451,"[74, 72, 89, 88, 105, 104]"
74,105,4245,"[74, 72, 89, 88, 105]"
74,106,3907,"[74, 72, 89, 88, 106]"
74,108,4510,"[74, 72, 89, 88, 106, 108]"
74,109,3683,"[74, 90, 92, 109]"
74,110,3067,"[74, 90, 92, 110]"
74,111,4349,"[74, 90, 92, 109, 111]"
74,112,3776,"[74, 90, 92, 110, 112]"
74,116,4327,"[74, 54, 55, 37, 35, 21, 116]"
74,117,3859,"[74, 54, 55, 37, 35, 117]"
74,118,4403,"[74, 54, 55, 37, 119, 118]"
74,119,3471,"[74, 54, 55, 37, 119]"
74,120,4256,"[74, 54, 55, 37, 119, 120]"
74,121,3124,"[74, 57, 56, 121]"
74,122,3786,"[74, 57, 56, 125, 122]"
74,123,4798,"[74, 57, 56, 125, 122, 123]"
74,124,4690,"[74, 57, 56, 125, 122, 124]"
74,125,2700,"[74, 57, 56, 125]"
74,126,3464,"[74, 57, 58, 127, 126]"
74,127,2561,"[74, 57, 58, 127]"
74,129,4407,"[74, 57, 58, 127, 126, 129]"
74,131,2593,"[74, 57, 58, 131]"
74,135,4099,"[74, 79, 80, 135]"
76,10,5377,"[76, 74, 54, 52, 36, 34, 20, 19, 10]"
76,17,3494,"[76, 74, 54, 52, 33, 17]"
76,18,4592,"[76, 74, 54, 52, 33, 17, 18]"
76,19,4555,"[76, 74, 54, 52, 36, 34, 20, 19]"
76,20,3719,"[76, 74, 54, 52, 36, 34, 20]"
76,21,4077,"[76, 74, 54, 55, 37, 35, 21]"
76,29,2995,"[76, 74, 54, 51, 29]"
76,32,2650,"[76, 74, 54, 52, 32]"
76,33,2226,"[76, 74, 54, 52, 33]"
76,34,3175,"[76, 74, 54, 52, 36, 34]"
76,35,3480,"[76, 74, 54, 55, 37, 35]"
76,36,2549,"[76, 74, 54, 52, 36]"
76,37,2864,"[76, 74, 54, 55, 37]"
76,46,3443,"[76, 73, 50, 49, 46]"
76,47,2769,"[76, 73, 50, 47]"
76,48,2364,"[76, 73, 50, 48]"
76,49,2570,"[76, 73, 50, 49]"
76,50,1783,"[76, 73, 50]"
76,51,2114,"[76, 74, 54, 51]"
76,52,1593,"[76, 74, 54, 52]"
76,53,1545,"[76, 74, 53]"
76,54,1093,"[76, 74, 54]"
76,55,1929,"[76, 74, 54, 55]"
76,56,2558,"[76, 74, 57, 56]"
76,57,1508,"[76, 74, 57]"
76,58,2042,"[76, 77, 58]"
76,66,3707,"[76, 73, 50, 49, 66]"
76,68,3171,"[76, 73, 70, 71, 68]"
76,69,2454,"[76, 73, 70, 69]"
76,70,1602,"[76, 73, 70]"
76,71,2408,"[76, 73, 70, 71]"
76,72,1645,"[76, 72]"
76,73,810,"[76, 73]"
76,74,599,"[76, 74]"
76,76,0,
76,77,973,"[76, 77]"
76,78,1912,"[76, 79, 78]"
76,79,765,"[76, 79]"
76,80,1366,"[76, 79, 80]"
76,85,4123,"[76, 73, 70, 71, 68, 85]"
76,86,3196,"[76, 72, 89, 86]"
76,88,3232,"[76, 72, 89, 88]"
76,89,2401,"[76, 72, 89]"
76,90,1636,"[76, 90]"
76,91,3032,"[76, 72, 89, 91]"
76,92,2386,"[76, 90, 92]"
76,93,1530,"[76, 93]"
76,94,986,"[76, 94]"
76,95,3859,"[76, 94, 96, 95]"
76,96,1483,"[76, 94, 96]"
76,97,1779,"[76, 97]"
76,104,5340,"[76, 72, 89, 88, 105, 104]"
76,105,4134,"[76, 72, 89, 88, 105]"
76,106,3796,"[76, 72, 89, 88, 106]"
76,108,4399,"[76, 72, 89, 88, 106, 108]"
76,109,3572,"[76, 90, 92, 109]"
76,110,2956,"[76, 90, 92, 110]"
76,111,4238,"[76, 90, 92, 109, 111]"
76,112,3665,"[76, 90, 92, 110, 112]"
76,116,4926,"[76, 74, 54, 55, 37, 35, 21, 116]"
76,117,4458,"[76, 74, 54, 55, 37, 35, 117]"
76,118,5002,"[76, 74, 54, 55, 37, 119, 118]"
76,119,4070,"[76, 74, 54, 55, 37, 119]"
76,120,4717,"[76, 77, 58, 125, 121, 120]"
76,121,3558,"[76, 77, 58, 125, 121]"
76,122,4219,"[76, 77, 58, 125, 122]"
76,123,5231,"[76, 77, 58, 125, 122, 123]"
76,124,5019,"[76, 79, 78, 127, 126, 124]"
76,125,3133,"[76, 77, 58, 125]"
76,126,3747,"[76, 79, 78, 127, 126]"
76,127,2844,"[76, 79, 78, 127]"
76,129,4690,"[76, 79, 78, 127, 126, 129]"
76,131,2589,"[76, 79, 80, 131]"
76,135,4093,"[76, 79, 80, 135]"
77,10,5356,"[77, 57, 55, 36, 34, 20, 19, 10]"
77,17,3745,"[77, 54, 52, 33, 17]"
77,18,4579,"[77, 57, 55, 36, 34, 20, 18]"
77,19,4534,"[77, 57, 55, 36, 34, 20, 19]"
77,20,3698,"[77, 57, 55, 36, 34, 20]"
77,21,3844,"[77, 58, 56, 37, 35, 21]"
77,29,3246,"[77, 54, 51, 29]"
77,32,2901,"[77, 54, 52, 32]"
77,33,2477,"[77, 54, 52, 33]"
77,34,3154,"[77, 57, 55, 36, 34]"
77,35,3247,"[77, 58, 56, 37, 35]"
77,36,2528,"[77, 57, 55, 36]"
77,37,2631,"[77, 58, 56, 37]"
77,46,4343,"[77, 74, 73, 50, 49, 46]"
77,47,3669,"[77, 74, 73, 50, 47]"
77,48,2909,"[77, 74, 53, 48]"
77,49,3470,"[77, 74, 73, 50, 49]"
77,50,2683,"[77, 74, 73, 50]"
77,51,2365,"[77, 54, 51]"
77,52,1844,"[77, 54, 52]"
77,53,1926,"[77, 74, 53]"
77,54,1344,"[77, 54]"
77,55,1804,"[77, 57, 55]"
77,56,1807,"[77, 58, 56]"
77,57,995,"[77, 57]"
77,58,1069,"[77, 58]"
77,66,4607,"[77, 74, 73, 50, 49, 66]"
77,68,4071,"[77, 74, 73, 70, 71, 68]"
77,69,3354,"[77, 74, 73, 70, 69]"
77,70,2502,"[77, 74, 73, 70]"
77,71,3308,"[77, 74, 73, 70, 71]"
77,72,2618,"[77, 76, 72]"
77,73,1710,"[77, 74, 73]"
77,74,980,"[77, 74]"
77,76,973,"[77, 76]"
77,77,0,
77,78,976,"[77, 78]"
77,79,539,"[77, 79]"
77,80,937,"[77, 80]"
77,85,5023,"[77, 74, 73, 70, 71, 68, 85]"
77,86,4169,"[77, 76, 72, 89, 86]"
77,88,4205,"[77, 76, 72, 89, 88]"
77,89,3374,"[77, 76, 72, 89]"
77,90,2609,"[77, 76, 90]"
77,91,4005,"[77, 76, 72, 89, 91]"
77,92,3359,"[77, 76, 90, 92]"
77,93,2503,"[77, 76, 93]"
77,94,1693,"[77, 79, 94]"
